,Observation station,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Date
401,Helsinki Kaisaniemi,0.3,17,-16.4,2001-02-05
402,Helsinki Kaisaniemi,15.4,19,-5.7,2001-02-06
403,Helsinki Kaisaniemi,0.9,29,1.8,2001-02-07
404,Helsinki Kaisaniemi,2.9,19,2.2,2001-02-08
405,Helsinki Kaisaniemi,1.1,13,-0.3,2001-02-09
406,Helsinki Kaisaniemi,0.0,16,-3.6,2001-02-10
407,Helsinki Kaisaniemi,4.7,16,-2.3,2001-02-11
408,Helsinki Kaisaniemi,0.1,18,1.6,2001-02-12
409,Helsinki Kaisaniemi,-1.0,17,-0.6,2001-02-13
410,Helsinki Kaisaniemi,-1.0,15,0.6,2001-02-14
411,Helsinki Kaisaniemi,-1.0,14,2.8,2001-02-15
412,Helsinki Kaisaniemi,-1.0,14,0.6,2001-02-16
413,Helsinki Kaisaniemi,1.7,14,-0.4,2001-02-17
414,Helsinki Kaisaniemi,0.0,17,-1.1,2001-02-18
415,Helsinki Kaisaniemi,1.5,16,-3.3,2001-02-19
416,Helsinki Kaisaniemi,3.0,16,1.0,2001-02-20
417,Helsinki Kaisaniemi,2.0,22,-0.2,2001-02-21
418,Helsinki Kaisaniemi,0.0,21,-12.8,2001-02-22
419,Helsinki Kaisaniemi,-1.0,21,-17.7,2001-02-23
420,Helsinki Kaisaniemi,0.2,21,-17.4,2001-02-24
421,Helsinki Kaisaniemi,0.1,22,-16.1,2001-02-25
422,Helsinki Kaisaniemi,2.3,22,-13.1,2001-02-26
423,Helsinki Kaisaniemi,3.5,26,-8.3,2001-02-27
424,Helsinki Kaisaniemi,0.0,28,-12.5,2001-02-28
425,Helsinki Kaisaniemi,2.1,28,-8.8,2001-03-01
426,Helsinki Kaisaniemi,6.6,28,-4.8,2001-03-02
427,Helsinki Kaisaniemi,0.1,33,-5.8,2001-03-03
428,Helsinki Kaisaniemi,0.0,32,-5.4,2001-03-04
429,Helsinki Kaisaniemi,0.0,31,-1.0,2001-03-05
430,Helsinki Kaisaniemi,3.2,31,-2.3,2001-03-06
431,Helsinki Kaisaniemi,-1.0,32,-1.7,2001-03-07
432,Helsinki Kaisaniemi,-1.0,32,-5.5,2001-03-08
433,Helsinki Kaisaniemi,0.0,32,-1.3,2001-03-09
434,Helsinki Kaisaniemi,3.9,30,-0.4,2001-03-10
435,Helsinki Kaisaniemi,2.4,30,1.5,2001-03-11
436,Helsinki Kaisaniemi,6.2,25,1.7,2001-03-12
437,Helsinki Kaisaniemi,-1.0,20,2.0,2001-03-13
438,Helsinki Kaisaniemi,0.0,19,0.2,2001-03-14
439,Helsinki Kaisaniemi,0.0,19,-0.5,2001-03-15
440,Helsinki Kaisaniemi,0.5,18,0.3,2001-03-16
441,Helsinki Kaisaniemi,0.0,19,-3.5,2001-03-17
442,Helsinki Kaisaniemi,0.1,18,-6.8,2001-03-18
443,Helsinki Kaisaniemi,-1.0,18,-6.3,2001-03-19
444,Helsinki Kaisaniemi,-1.0,18,-6.1,2001-03-20
445,Helsinki Kaisaniemi,-1.0,19,-4.6,2001-03-21
446,Helsinki Kaisaniemi,8.0,19,-2.5,2001-03-22
447,Helsinki Kaisaniemi,0.0,24,-6.9,2001-03-23
448,Helsinki Kaisaniemi,-1.0,24,-5.7,2001-03-24
449,Helsinki Kaisaniemi,-1.0,22,-6.2,2001-03-25
450,Helsinki Kaisaniemi,0.5,21,-4.9,2001-03-26
451,Helsinki Kaisaniemi,0.0,22,-3.0,2001-03-27
452,Helsinki Kaisaniemi,-1.0,22,-0.6,2001-03-28
453,Helsinki Kaisaniemi,-1.0,22,0.3,2001-03-29
454,Helsinki Kaisaniemi,0.0,20,1.9,2001-03-30
455,Helsinki Kaisaniemi,0.6,19,1.7,2001-03-31
456,Helsinki Kaisaniemi,1.5,18,1.8,2001-04-01
457,Helsinki Kaisaniemi,-1.0,15,3.7,2001-04-02
458,Helsinki Kaisaniemi,0.3,12,2.2,2001-04-03
459,Helsinki Kaisaniemi,-1.0,8,4.1,2001-04-04
460,Helsinki Kaisaniemi,0.0,3,3.6,2001-04-05
461,Helsinki Kaisaniemi,-1.0,0,3.8,2001-04-06
462,Helsinki Kaisaniemi,0.1,0,3.5,2001-04-07
463,Helsinki Kaisaniemi,1.0,0,5.1,2001-04-08
464,Helsinki Kaisaniemi,0.9,-1,5.4,2001-04-09
465,Helsinki Kaisaniemi,-1.0,-1,5.0,2001-04-10
466,Helsinki Kaisaniemi,-1.0,-1,3.9,2001-04-11
467,Helsinki Kaisaniemi,-1.0,-1,3.9,2001-04-12
468,Helsinki Kaisaniemi,0.0,-1,1.6,2001-04-13
469,Helsinki Kaisaniemi,2.5,-1,0.6,2001-04-14
470,Helsinki Kaisaniemi,10.5,2,0.2,2001-04-15
471,Helsinki Kaisaniemi,-1.0,3,2.2,2001-04-16
472,Helsinki Kaisaniemi,1.4,0,3.9,2001-04-17
473,Helsinki Kaisaniemi,0.3,0,3.4,2001-04-18
474,Helsinki Kaisaniemi,8.1,-1,4.6,2001-04-19
475,Helsinki Kaisaniemi,0.0,-1,3.9,2001-04-20
476,Helsinki Kaisaniemi,5.0,-1,2.6,2001-04-21
477,Helsinki Kaisaniemi,2.2,-1,7.5,2001-04-22
478,Helsinki Kaisaniemi,1.0,-1,9.7,2001-04-23
479,Helsinki Kaisaniemi,-1.0,-1,11.0,2001-04-24
480,Helsinki Kaisaniemi,2.5,-1,9.2,2001-04-25
481,Helsinki Kaisaniemi,4.6,-1,9.4,2001-04-26
482,Helsinki Kaisaniemi,36.3,-1,9.3,2001-04-27
483,Helsinki Kaisaniemi,1.2,-1,9.4,2001-04-28
484,Helsinki Kaisaniemi,-1.0,-1,9.1,2001-04-29
485,Helsinki Kaisaniemi,-1.0,-1,7.8,2001-04-30
486,Helsinki Kaisaniemi,0.0,-1,8.7,2001-05-01
487,Helsinki Kaisaniemi,-1.0,-1,10.1,2001-05-02
488,Helsinki Kaisaniemi,-1.0,-1,9.0,2001-05-03
489,Helsinki Kaisaniemi,-1.0,-1,12.5,2001-05-04
490,Helsinki Kaisaniemi,2.2,-1,11.6,2001-05-05
491,Helsinki Kaisaniemi,-1.0,-1,10.4,2001-05-06
492,Helsinki Kaisaniemi,-1.0,-1,10.6,2001-05-07
493,Helsinki Kaisaniemi,-1.0,-1,13.2,2001-05-08
494,Helsinki Kaisaniemi,-1.0,-1,16.5,2001-05-09
495,Helsinki Kaisaniemi,-1.0,-1,11.6,2001-05-10
496,Helsinki Kaisaniemi,-1.0,-1,10.6,2001-05-11
497,Helsinki Kaisaniemi,-1.0,-1,8.0,2001-05-12
498,Helsinki Kaisaniemi,0.0,-1,8.5,2001-05-13
499,Helsinki Kaisaniemi,-1.0,-1,9.5,2001-05-14
500,Helsinki Kaisaniemi,-1.0,-1,10.2,2001-05-15
501,Helsinki Kaisaniemi,1.5,-1,11.1,2001-05-16
502,Helsinki Kaisaniemi,0.3,-1,10.4,2001-05-17
503,Helsinki Kaisaniemi,5.0,-1,9.7,2001-05-18
504,Helsinki Kaisaniemi,2.1,-1,9.3,2001-05-19
505,Helsinki Kaisaniemi,0.1,-1,8.3,2001-05-20
506,Helsinki Kaisaniemi,0.4,-1,6.6,2001-05-21
507,Helsinki Kaisaniemi,0.0,-1,8.0,2001-05-22
508,Helsinki Kaisaniemi,1.9,-1,9.2,2001-05-23
509,Helsinki Kaisaniemi,-1.0,-1,9.7,2001-05-24
510,Helsinki Kaisaniemi,1.1,-1,5.9,2001-05-25
511,Helsinki Kaisaniemi,0.0,-1,7.6,2001-05-26
512,Helsinki Kaisaniemi,0.0,-1,9.0,2001-05-27
513,Helsinki Kaisaniemi,-1.0,-1,9.3,2001-05-28
514,Helsinki Kaisaniemi,0.2,-1,7.8,2001-05-29
515,Helsinki Kaisaniemi,0.0,-1,7.9,2001-05-30
516,Helsinki Kaisaniemi,-1.0,-1,8.7,2001-05-31
517,Helsinki Kaisaniemi,-1.0,-1,10.1,2001-06-01
518,Helsinki Kaisaniemi,-1.0,-1,10.2,2001-06-02
519,Helsinki Kaisaniemi,1.0,-1,12.5,2001-06-03
520,Helsinki Kaisaniemi,0.5,-1,12.6,2001-06-04
521,Helsinki Kaisaniemi,-1.0,-1,11.9,2001-06-05
522,Helsinki Kaisaniemi,-1.0,-1,11.9,2001-06-06
523,Helsinki Kaisaniemi,5.2,-1,13.6,2001-06-07
524,Helsinki Kaisaniemi,4.7,-1,13.7,2001-06-08
525,Helsinki Kaisaniemi,11.1,-1,10.3,2001-06-09
526,Helsinki Kaisaniemi,1.6,-1,10.9,2001-06-10
527,Helsinki Kaisaniemi,5.1,-1,11.0,2001-06-11
528,Helsinki Kaisaniemi,6.7,-1,10.3,2001-06-12
529,Helsinki Kaisaniemi,11.8,-1,9.6,2001-06-13
530,Helsinki Kaisaniemi,5.2,-1,12.0,2001-06-14
531,Helsinki Kaisaniemi,-1.0,-1,12.7,2001-06-15
532,Helsinki Kaisaniemi,0.0,-1,13.9,2001-06-16
533,Helsinki Kaisaniemi,11.0,-1,12.9,2001-06-17
534,Helsinki Kaisaniemi,3.8,-1,15.4,2001-06-18
535,Helsinki Kaisaniemi,8.9,-1,14.7,2001-06-19
536,Helsinki Kaisaniemi,9.1,-1,14.0,2001-06-20
537,Helsinki Kaisaniemi,0.1,-1,13.1,2001-06-21
538,Helsinki Kaisaniemi,0.0,-1,16.3,2001-06-22
539,Helsinki Kaisaniemi,-1.0,-1,19.8,2001-06-23
540,Helsinki Kaisaniemi,-1.0,-1,19.6,2001-06-24
541,Helsinki Kaisaniemi,0.0,-1,17.9,2001-06-25
542,Helsinki Kaisaniemi,0.8,-1,15.7,2001-06-26
543,Helsinki Kaisaniemi,-1.0,-1,15.1,2001-06-27
544,Helsinki Kaisaniemi,-1.0,-1,16.1,2001-06-28
545,Helsinki Kaisaniemi,-1.0,-1,18.3,2001-06-29
546,Helsinki Kaisaniemi,-1.0,-1,18.0,2001-06-30
547,Helsinki Kaisaniemi,0.4,-1,18.1,2001-07-01
548,Helsinki Kaisaniemi,-1.0,-1,17.8,2001-07-02
549,Helsinki Kaisaniemi,-1.0,-1,18.1,2001-07-03
550,Helsinki Kaisaniemi,-1.0,-1,21.2,2001-07-04
551,Helsinki Kaisaniemi,-1.0,-1,21.5,2001-07-05
552,Helsinki Kaisaniemi,-1.0,-1,21.7,2001-07-06
553,Helsinki Kaisaniemi,-1.0,-1,21.2,2001-07-07
554,Helsinki Kaisaniemi,-1.0,-1,21.7,2001-07-08
555,Helsinki Kaisaniemi,0.5,-1,22.2,2001-07-09
556,Helsinki Kaisaniemi,3.3,-1,19.6,2001-07-10
557,Helsinki Kaisaniemi,1.6,-1,19.5,2001-07-11
558,Helsinki Kaisaniemi,-1.0,-1,18.8,2001-07-12
559,Helsinki Kaisaniemi,0.5,-1,18.2,2001-07-13
560,Helsinki Kaisaniemi,1.6,-1,17.6,2001-07-14
561,Helsinki Kaisaniemi,5.7,-1,19.0,2001-07-15
562,Helsinki Kaisaniemi,2.9,-1,21.1,2001-07-16
563,Helsinki Kaisaniemi,12.4,-1,21.0,2001-07-17
564,Helsinki Kaisaniemi,17.5,-1,21.4,2001-07-18
565,Helsinki Kaisaniemi,-1.0,-1,20.2,2001-07-19
566,Helsinki Kaisaniemi,-1.0,-1,19.8,2001-07-20
567,Helsinki Kaisaniemi,3.6,-1,21.3,2001-07-21
568,Helsinki Kaisaniemi,-1.0,-1,20.8,2001-07-22
569,Helsinki Kaisaniemi,-1.0,-1,19.8,2001-07-23
570,Helsinki Kaisaniemi,0.0,-1,20.5,2001-07-24
571,Helsinki Kaisaniemi,0.0,-1,21.4,2001-07-25
572,Helsinki Kaisaniemi,-1.0,-1,22.6,2001-07-26
573,Helsinki Kaisaniemi,-1.0,-1,23.1,2001-07-27
574,Helsinki Kaisaniemi,-1.0,-1,19.5,2001-07-28
575,Helsinki Kaisaniemi,-1.0,-1,20.7,2001-07-29
576,Helsinki Kaisaniemi,6.8,-1,20.2,2001-07-30
577,Helsinki Kaisaniemi,2.0,-1,16.4,2001-07-31
578,Helsinki Kaisaniemi,0.4,-1,15.7,2001-08-01
579,Helsinki Kaisaniemi,-1.0,-1,14.2,2001-08-02
580,Helsinki Kaisaniemi,-1.0,-1,14.5,2001-08-03
581,Helsinki Kaisaniemi,19.6,-1,16.0,2001-08-04
582,Helsinki Kaisaniemi,3.1,-1,17.9,2001-08-05
583,Helsinki Kaisaniemi,-1.0,-1,17.1,2001-08-06
584,Helsinki Kaisaniemi,2.7,-1,17.5,2001-08-07
585,Helsinki Kaisaniemi,0.8,-1,16.9,2001-08-08
586,Helsinki Kaisaniemi,-1.0,-1,18.3,2001-08-09
587,Helsinki Kaisaniemi,18.8,-1,17.9,2001-08-10
588,Helsinki Kaisaniemi,3.9,-1,15.6,2001-08-11
589,Helsinki Kaisaniemi,4.1,-1,16.1,2001-08-12
590,Helsinki Kaisaniemi,-1.0,-1,16.5,2001-08-13
591,Helsinki Kaisaniemi,0.0,-1,16.4,2001-08-14
592,Helsinki Kaisaniemi,-1.0,-1,17.0,2001-08-15
593,Helsinki Kaisaniemi,-1.0,-1,18.3,2001-08-16
594,Helsinki Kaisaniemi,-1.0,-1,19.7,2001-08-17
595,Helsinki Kaisaniemi,-1.0,-1,17.7,2001-08-18
596,Helsinki Kaisaniemi,-1.0,-1,16.1,2001-08-19
597,Helsinki Kaisaniemi,0.1,-1,16.7,2001-08-20
598,Helsinki Kaisaniemi,-1.0,-1,18.1,2001-08-21
599,Helsinki Kaisaniemi,-1.0,-1,15.0,2001-08-22
600,Helsinki Kaisaniemi,0.0,-1,15.5,2001-08-23
601,Helsinki Kaisaniemi,0.0,-1,15.8,2001-08-24
602,Helsinki Kaisaniemi,0.0,-1,16.3,2001-08-25
603,Helsinki Kaisaniemi,0.0,-1,17.9,2001-08-26
604,Helsinki Kaisaniemi,16.2,-1,17.0,2001-08-27
605,Helsinki Kaisaniemi,16.5,-1,14.1,2001-08-28
606,Helsinki Kaisaniemi,-1.0,-1,14.9,2001-08-29
607,Helsinki Kaisaniemi,-1.0,-1,14.3,2001-08-30
608,Helsinki Kaisaniemi,0.0,-1,14.2,2001-08-31
609,Helsinki Kaisaniemi,-1.0,-1,13.9,2001-09-01
610,Helsinki Kaisaniemi,0.3,-1,14.5,2001-09-02
611,Helsinki Kaisaniemi,2.8,-1,15.7,2001-09-03
612,Helsinki Kaisaniemi,8.7,-1,16.0,2001-09-04
613,Helsinki Kaisaniemi,1.0,-1,15.6,2001-09-05
614,Helsinki Kaisaniemi,0.1,-1,14.6,2001-09-06
615,Helsinki Kaisaniemi,1.1,-1,15.6,2001-09-07
616,Helsinki Kaisaniemi,24.3,-1,15.0,2001-09-08
617,Helsinki Kaisaniemi,19.6,-1,13.6,2001-09-09
618,Helsinki Kaisaniemi,0.1,-1,11.8,2001-09-10
619,Helsinki Kaisaniemi,0.0,-1,13.9,2001-09-11
620,Helsinki Kaisaniemi,1.4,-1,14.8,2001-09-12
621,Helsinki Kaisaniemi,1.0,-1,14.3,2001-09-13
622,Helsinki Kaisaniemi,15.4,-1,13.8,2001-09-14
623,Helsinki Kaisaniemi,3.3,-1,13.7,2001-09-15
624,Helsinki Kaisaniemi,-1.0,-1,13.5,2001-09-16
625,Helsinki Kaisaniemi,-1.0,-1,15.9,2001-09-17
626,Helsinki Kaisaniemi,-1.0,-1,16.4,2001-09-18
627,Helsinki Kaisaniemi,-1.0,-1,16.1,2001-09-19
628,Helsinki Kaisaniemi,-1.0,-1,15.5,2001-09-20
629,Helsinki Kaisaniemi,0.0,-1,14.6,2001-09-21
630,Helsinki Kaisaniemi,0.0,-1,13.6,2001-09-22
631,Helsinki Kaisaniemi,1.1,-1,11.0,2001-09-23
632,Helsinki Kaisaniemi,-1.0,-1,7.1,2001-09-24
633,Helsinki Kaisaniemi,-1.0,-1,5.3,2001-09-25
634,Helsinki Kaisaniemi,0.1,-1,8.8,2001-09-26
635,Helsinki Kaisaniemi,0.1,-1,10.7,2001-09-27
636,Helsinki Kaisaniemi,0.7,-1,8.7,2001-09-28
637,Helsinki Kaisaniemi,-1.0,-1,5.1,2001-09-29
638,Helsinki Kaisaniemi,-1.0,-1,4.8,2001-09-30
639,Helsinki Kaisaniemi,13.4,-1,8.0,2001-10-01
640,Helsinki Kaisaniemi,0.2,-1,12.6,2001-10-02
641,Helsinki Kaisaniemi,0.2,-1,13.2,2001-10-03
642,Helsinki Kaisaniemi,0.1,-1,13.1,2001-10-04
643,Helsinki Kaisaniemi,-1.0,-1,11.9,2001-10-05
644,Helsinki Kaisaniemi,-1.0,-1,9.7,2001-10-06
645,Helsinki Kaisaniemi,0.0,-1,10.1,2001-10-07
646,Helsinki Kaisaniemi,0.4,-1,11.6,2001-10-08
647,Helsinki Kaisaniemi,0.7,-1,12.8,2001-10-09
648,Helsinki Kaisaniemi,6.2,-1,12.3,2001-10-10
649,Helsinki Kaisaniemi,0.9,-1,11.8,2001-10-11
650,Helsinki Kaisaniemi,8.6,-1,10.6,2001-10-12
651,Helsinki Kaisaniemi,0.2,-1,10.8,2001-10-13
652,Helsinki Kaisaniemi,0.0,-1,9.0,2001-10-14
653,Helsinki Kaisaniemi,-1.0,-1,6.1,2001-10-15
654,Helsinki Kaisaniemi,0.1,-1,11.6,2001-10-16
655,Helsinki Kaisaniemi,2.2,-1,11.5,2001-10-17
656,Helsinki Kaisaniemi,-1.0,-1,8.8,2001-10-18
657,Helsinki Kaisaniemi,0.0,-1,6.2,2001-10-19
658,Helsinki Kaisaniemi,0.0,-1,2.4,2001-10-20
659,Helsinki Kaisaniemi,0.2,-1,4.0,2001-10-21
660,Helsinki Kaisaniemi,0.0,-1,4.6,2001-10-22
661,Helsinki Kaisaniemi,-1.0,-1,0.5,2001-10-23
662,Helsinki Kaisaniemi,0.1,-1,0.8,2001-10-24
663,Helsinki Kaisaniemi,0.4,-1,7.3,2001-10-25
664,Helsinki Kaisaniemi,-1.0,-1,9.8,2001-10-26
665,Helsinki Kaisaniemi,0.1,-1,10.9,2001-10-27
666,Helsinki Kaisaniemi,0.2,-1,10.0,2001-10-28
667,Helsinki Kaisaniemi,4.0,-1,6.6,2001-10-29
668,Helsinki Kaisaniemi,12.2,-1,6.0,2001-10-30
669,Helsinki Kaisaniemi,12.3,-1,6.3,2001-10-31
670,Helsinki Kaisaniemi,1.1,-1,4.3,2001-11-01
671,Helsinki Kaisaniemi,-1.0,-1,2.0,2001-11-02
672,Helsinki Kaisaniemi,-1.0,-1,8.7,2001-11-03
673,Helsinki Kaisaniemi,0.8,-1,6.8,2001-11-04
674,Helsinki Kaisaniemi,-1.0,-1,1.3,2001-11-05
675,Helsinki Kaisaniemi,13.9,-1,0.1,2001-11-06
676,Helsinki Kaisaniemi,1.2,-1,2.3,2001-11-07
677,Helsinki Kaisaniemi,11.1,-1,-2.1,2001-11-08
678,Helsinki Kaisaniemi,1.5,20,-2.5,2001-11-09
679,Helsinki Kaisaniemi,1.0,20,-0.5,2001-11-10
680,Helsinki Kaisaniemi,0.0,0,6.5,2001-11-11
681,Helsinki Kaisaniemi,0.0,-1,3.0,2001-11-12
682,Helsinki Kaisaniemi,0.1,0,-0.4,2001-11-13
683,Helsinki Kaisaniemi,-1.0,0,-2.1,2001-11-14
684,Helsinki Kaisaniemi,7.3,1,1.7,2001-11-15
685,Helsinki Kaisaniemi,0.4,-1,-1.7,2001-11-16
686,Helsinki Kaisaniemi,0.1,0,2.6,2001-11-17
687,Helsinki Kaisaniemi,-1.0,0,3.1,2001-11-18
688,Helsinki Kaisaniemi,0.0,-1,-3.8,2001-11-19
689,Helsinki Kaisaniemi,-1.0,-1,-0.9,2001-11-20
690,Helsinki Kaisaniemi,6.1,-1,-0.1,2001-11-21
691,Helsinki Kaisaniemi,25.8,11,-1.0,2001-11-22
692,Helsinki Kaisaniemi,1.1,28,-3.3,2001-11-23
693,Helsinki Kaisaniemi,-1.0,30,-2.3,2001-11-24
694,Helsinki Kaisaniemi,0.1,28,-1.8,2001-11-25
695,Helsinki Kaisaniemi,-1.0,25,0.1,2001-11-26
696,Helsinki Kaisaniemi,1.0,20,2.4,2001-11-27
697,Helsinki Kaisaniemi,-1.0,15,2.3,2001-11-28
698,Helsinki Kaisaniemi,0.1,12,2.2,2001-11-29
699,Helsinki Kaisaniemi,5.3,11,-0.5,2001-11-30
700,Helsinki Kaisaniemi,-1.0,14,-2.8,2001-12-01
701,Helsinki Kaisaniemi,-1.0,12,-2.1,2001-12-02
702,Helsinki Kaisaniemi,0.0,11,0.1,2001-12-03
703,Helsinki Kaisaniemi,-1.0,11,-1.7,2001-12-04
704,Helsinki Kaisaniemi,-1.0,11,-1.2,2001-12-05
705,Helsinki Kaisaniemi,-1.0,11,-3.6,2001-12-06
706,Helsinki Kaisaniemi,0.1,11,-2.9,2001-12-07
707,Helsinki Kaisaniemi,2.0,11,-0.3,2001-12-08
708,Helsinki Kaisaniemi,0.2,9,1.7,2001-12-09
709,Helsinki Kaisaniemi,-1.0,8,0.1,2001-12-10
710,Helsinki Kaisaniemi,0.0,8,-0.9,2001-12-11
711,Helsinki Kaisaniemi,0.1,8,-1.6,2001-12-12
712,Helsinki Kaisaniemi,0.0,8,-0.2,2001-12-13
713,Helsinki Kaisaniemi,-1.0,7,-0.9,2001-12-14
714,Helsinki Kaisaniemi,-1.0,7,-5.1,2001-12-15
715,Helsinki Kaisaniemi,0.0,7,-2.6,2001-12-16
716,Helsinki Kaisaniemi,0.1,7,-2.1,2001-12-17
717,Helsinki Kaisaniemi,3.3,8,-7.0,2001-12-18
718,Helsinki Kaisaniemi,4.4,10,-1.4,2001-12-19
719,Helsinki Kaisaniemi,0.2,12,-12.1,2001-12-20
720,Helsinki Kaisaniemi,9.4,13,-8.0,2001-12-21
721,Helsinki Kaisaniemi,0.0,28,-16.3,2001-12-22
722,Helsinki Kaisaniemi,0.5,28,-19.3,2001-12-23
723,Helsinki Kaisaniemi,1.0,26,-7.9,2001-12-24
724,Helsinki Kaisaniemi,4.6,27,-8.0,2001-12-25
725,Helsinki Kaisaniemi,1.4,26,-11.0,2001-12-26
726,Helsinki Kaisaniemi,-1.0,29,-15.8,2001-12-27
727,Helsinki Kaisaniemi,0.6,29,-10.9,2001-12-28
728,Helsinki Kaisaniemi,0.2,29,-11.4,2001-12-29
729,Helsinki Kaisaniemi,0.1,29,-15.3,2001-12-30
730,Helsinki Kaisaniemi,1.6,29,-15.3,2001-12-31
731,Helsinki Kaisaniemi,3.2,28,-12.9,2002-01-01
732,Helsinki Kaisaniemi,0.0,34,-15.9,2002-01-02
733,Helsinki Kaisaniemi,0.0,32,-7.1,2002-01-03
734,Helsinki Kaisaniemi,-1.0,30,0.6,2002-01-04
735,Helsinki Kaisaniemi,-1.0,25,0.5,2002-01-05
736,Helsinki Kaisaniemi,0.0,25,-0.7,2002-01-06
737,Helsinki Kaisaniemi,4.5,25,-3.3,2002-01-07
738,Helsinki Kaisaniemi,-1.0,27,0.7,2002-01-08
739,Helsinki Kaisaniemi,0.0,27,-0.2,2002-01-09
740,Helsinki Kaisaniemi,-1.0,27,-1.0,2002-01-10
741,Helsinki Kaisaniemi,-1.0,27,0.4,2002-01-11
742,Helsinki Kaisaniemi,-1.0,25,1.3,2002-01-12
743,Helsinki Kaisaniemi,1.1,25,1.1,2002-01-13
744,Helsinki Kaisaniemi,0.0,22,2.2,2002-01-14
745,Helsinki Kaisaniemi,0.1,19,1.9,2002-01-15
746,Helsinki Kaisaniemi,0.3,16,1.5,2002-01-16
747,Helsinki Kaisaniemi,0.2,14,1.6,2002-01-17
748,Helsinki Kaisaniemi,1.0,13,1.1,2002-01-18
749,Helsinki Kaisaniemi,0.8,12,1.0,2002-01-19
750,Helsinki Kaisaniemi,0.0,12,-0.4,2002-01-20
751,Helsinki Kaisaniemi,3.9,12,-2.5,2002-01-21
752,Helsinki Kaisaniemi,6.6,14,0.3,2002-01-22
753,Helsinki Kaisaniemi,3.2,14,-1.0,2002-01-23
754,Helsinki Kaisaniemi,12.2,16,-5.4,2002-01-24
755,Helsinki Kaisaniemi,6.3,16,-1.4,2002-01-25
756,Helsinki Kaisaniemi,-1.0,18,-8.9,2002-01-26
757,Helsinki Kaisaniemi,-1.0,17,-12.2,2002-01-27
758,Helsinki Kaisaniemi,9.5,17,-5.4,2002-01-28
759,Helsinki Kaisaniemi,11.0,27,-2.3,2002-01-29
760,Helsinki Kaisaniemi,-1.0,41,-8.4,2002-01-30
761,Helsinki Kaisaniemi,0.2,41,-9.3,2002-01-31
762,Helsinki Kaisaniemi,1.8,41,-10.8,2002-02-01
763,Helsinki Kaisaniemi,4.0,41,0.3,2002-02-02
764,Helsinki Kaisaniemi,0.0,28,3.8,2002-02-03
765,Helsinki Kaisaniemi,0.6,21,1.8,2002-02-04
766,Helsinki Kaisaniemi,4.2,19,2.6,2002-02-05
767,Helsinki Kaisaniemi,0.1,17,2.1,2002-02-06
768,Helsinki Kaisaniemi,0.3,14,1.8,2002-02-07
769,Helsinki Kaisaniemi,1.0,13,0.6,2002-02-08
770,Helsinki Kaisaniemi,6.5,13,1.5,2002-02-09
771,Helsinki Kaisaniemi,1.1,11,2.5,2002-02-10
772,Helsinki Kaisaniemi,2.2,10,1.1,2002-02-11
773,Helsinki Kaisaniemi,4.8,10,0.2,2002-02-12
774,Helsinki Kaisaniemi,-1.0,15,-2.8,2002-02-13
775,Helsinki Kaisaniemi,-1.0,15,-4.1,2002-02-14
776,Helsinki Kaisaniemi,0.0,15,0.0,2002-02-15
777,Helsinki Kaisaniemi,-1.0,14,2.3,2002-02-16
778,Helsinki Kaisaniemi,-1.0,12,3.5,2002-02-17
779,Helsinki Kaisaniemi,2.4,10,0.2,2002-02-18
780,Helsinki Kaisaniemi,0.2,9,0.8,2002-02-19
781,Helsinki Kaisaniemi,-1.0,9,-5.9,2002-02-20
782,Helsinki Kaisaniemi,-1.0,9,-7.0,2002-02-21
783,Helsinki Kaisaniemi,2.3,9,-1.7,2002-02-22
784,Helsinki Kaisaniemi,4.8,12,-0.8,2002-02-23
785,Helsinki Kaisaniemi,0.7,13,-0.9,2002-02-24
786,Helsinki Kaisaniemi,0.3,14,-0.9,2002-02-25
787,Helsinki Kaisaniemi,4.7,14,0.2,2002-02-26
788,Helsinki Kaisaniemi,5.8,18,-0.1,2002-02-27
789,Helsinki Kaisaniemi,0.7,18,-0.7,2002-02-28
790,Helsinki Kaisaniemi,-1.0,18,-3.6,2002-03-01
791,Helsinki Kaisaniemi,2.2,18,-1.9,2002-03-02
792,Helsinki Kaisaniemi,1.9,22,-1.4,2002-03-03
793,Helsinki Kaisaniemi,0.7,23,-0.2,2002-03-04
794,Helsinki Kaisaniemi,2.7,20,2.5,2002-03-05
795,Helsinki Kaisaniemi,10.1,17,0.9,2002-03-06
796,Helsinki Kaisaniemi,0.2,20,-2.4,2002-03-07
797,Helsinki Kaisaniemi,0.9,21,-5.8,2002-03-08
798,Helsinki Kaisaniemi,10.4,22,0.4,2002-03-09
799,Helsinki Kaisaniemi,0.1,22,0.6,2002-03-10
800,Helsinki Kaisaniemi,2.9,22,-1.0,2002-03-11
801,Helsinki Kaisaniemi,0.0,24,1.9,2002-03-12
802,Helsinki Kaisaniemi,2.6,22,0.8,2002-03-13
803,Helsinki Kaisaniemi,-1.0,20,-2.9,2002-03-14
804,Helsinki Kaisaniemi,-1.0,20,-2.4,2002-03-15
805,Helsinki Kaisaniemi,-1.0,20,0.2,2002-03-16
806,Helsinki Kaisaniemi,-1.0,20,1.3,2002-03-17
807,Helsinki Kaisaniemi,0.2,20,1.7,2002-03-18
808,Helsinki Kaisaniemi,-1.0,18,5.2,2002-03-19
