Direct solar radiation mean [W/m2],Date,monthly_mean
4.5,2022-10-19,48.01
36.8,2022-10-20,48.01
23.4,2022-10-21,48.01
0.8,2022-10-22,48.01
92.2,2022-10-23,48.01
59.4,2022-10-24,48.01
59.1,2022-10-25,48.01
1.3,2022-10-26,48.01
1.5,2022-10-27,48.01
0.9,2022-10-28,48.01
0.6,2022-10-29,48.01
147.2,2022-10-30,48.01
110.5,2022-10-31,48.01
1.7,2022-11-01,7.99
4.8,2022-11-02,7.99
1.2,2022-11-03,7.99
0.6,2022-11-04,7.99
0.0,2022-11-05,7.99
0.7,2022-11-06,7.99
76.9,2022-11-07,7.99
1.4,2022-11-08,7.99
1.2,2022-11-09,7.99
0.9,2022-11-10,7.99
0.7,2022-11-11,7.99
1.1,2022-11-12,7.99
1.1,2022-11-13,7.99
1.2,2022-11-14,7.99
12.7,2022-11-15,7.99
49.7,2022-11-16,7.99
31.9,2022-11-17,7.99
4.0,2022-11-18,7.99
1.7,2022-11-19,7.99
12.6,2022-11-20,7.99
11.2,2022-11-21,7.99
10.7,2022-11-22,7.99
3.5,2022-11-23,7.99
0.9,2022-11-24,7.99
1.4,2022-11-25,7.99
1.1,2022-11-26,7.99
1.2,2022-11-27,7.99
1.2,2022-11-28,7.99
1.0,2022-11-29,7.99
1.5,2022-11-30,7.99
1.8,2022-12-01,1.64
1.7,2022-12-02,1.64
2.3,2022-12-03,1.64
1.9,2022-12-04,1.64
1.3,2022-12-05,1.64
1.3,2022-12-06,1.64
1.2,2022-12-07,1.64
0.3,2022-12-08,1.64
0.1,2022-12-09,1.64
1.0,2022-12-10,1.64
1.9,2022-12-11,1.64
3.6,2022-12-12,1.64
2.6,2022-12-13,1.64
4.3,2022-12-14,1.64
3.2,2022-12-15,1.64
2.3,2022-12-16,1.64
2.7,2022-12-17,1.64
1.8,2022-12-18,1.64
1.8,2022-12-19,1.64
2.8,2022-12-20,1.64
0.5,2022-12-21,1.64
1.0,2022-12-22,1.64
1.6,2022-12-23,1.64
3.2,2022-12-24,1.64
,2022-12-25,1.64
,2022-12-26,1.64
0.1,2022-12-27,1.64
1.0,2022-12-28,1.64
0.5,2022-12-29,1.64
-0.1,2022-12-30,1.64
-0.2,2022-12-31,1.64
0.2,2023-01-01,5.11
1.0,2023-01-02,5.11
2.1,2023-01-03,5.11
1.7,2023-01-04,5.11
1.3,2023-01-05,5.11
1.4,2023-01-06,5.11
3.2,2023-01-07,5.11
1.2,2023-01-08,5.11
0.2,2023-01-09,5.11
0.5,2023-01-10,5.11
0.7,2023-01-11,5.11
0.2,2023-01-12,5.11
0.1,2023-01-13,5.11
0.6,2023-01-14,5.11
2.2,2023-01-15,5.11
-0.1,2023-01-16,5.11
1.7,2023-01-17,5.11
0.3,2023-01-18,5.11
0.8,2023-01-19,5.11
0.3,2023-01-20,5.11
31.7,2023-01-21,5.11
0.3,2023-01-22,5.11
1.1,2023-01-23,5.11
30.6,2023-01-24,5.11
0.7,2023-01-25,5.11
43.4,2023-01-26,5.11
2.8,2023-01-27,5.11
-0.2,2023-01-28,5.11
26.7,2023-01-29,5.11
0.2,2023-01-30,5.11
1.5,2023-01-31,5.11
1.6,2023-02-01,37.45
10.4,2023-02-02,37.45
45.0,2023-02-03,37.45
10.7,2023-02-04,37.45
2.0,2023-02-05,37.45
14.7,2023-02-06,37.45
6.0,2023-02-07,37.45
9.8,2023-02-08,37.45
-0.4,2023-02-09,37.45
13.9,2023-02-10,37.45
121.8,2023-02-11,37.45
0.4,2023-02-12,37.45
33.7,2023-02-13,37.45
1.4,2023-02-14,37.45
138.5,2023-02-15,37.45
0.0,2023-02-16,37.45
0.2,2023-02-17,37.45
0.1,2023-02-18,37.45
0.4,2023-02-19,37.45
0.3,2023-02-20,37.45
105.3,2023-02-21,37.45
98.6,2023-02-22,37.45
1.1,2023-02-23,37.45
3.3,2023-02-24,37.45
216.7,2023-02-25,37.45
44.4,2023-02-26,37.45
5.0,2023-02-27,37.45
163.6,2023-02-28,37.45
106.2,2023-03-01,141.29
136.2,2023-03-02,141.29
21.4,2023-03-03,141.29
1.9,2023-03-04,141.29
2.4,2023-03-05,141.29
31.9,2023-03-06,141.29
33.3,2023-03-07,141.29
250.6,2023-03-08,141.29
16.3,2023-03-09,141.29
36.2,2023-03-10,141.29
15.4,2023-03-11,141.29
81.5,2023-03-12,141.29
272.7,2023-03-13,141.29
0.5,2023-03-14,141.29
2.6,2023-03-15,141.29
250.8,2023-03-16,141.29
314.8,2023-03-17,141.29
0.6,2023-03-18,141.29
232.3,2023-03-19,141.29
79.0,2023-03-20,141.29
69.9,2023-03-21,141.29
351.3,2023-03-22,141.29
366.5,2023-03-23,141.29
302.8,2023-03-24,141.29
215.7,2023-03-25,141.29
374.5,2023-03-26,141.29
325.8,2023-03-27,141.29
379.8,2023-03-28,141.29
1.2,2023-03-29,141.29
22.6,2023-03-30,141.29
83.4,2023-03-31,141.29
185.3,2023-04-01,255.97
348.7,2023-04-02,255.97
315.0,2023-04-03,255.97
347.7,2023-04-04,255.97
58.1,2023-04-05,255.97
330.4,2023-04-06,255.97
282.7,2023-04-07,255.97
340.0,2023-04-08,255.97
116.4,2023-04-09,255.97
347.6,2023-04-10,255.97
362.4,2023-04-11,255.97
410.2,2023-04-12,255.97
442.2,2023-04-13,255.97
468.4,2023-04-14,255.97
471.4,2023-04-15,255.97
416.7,2023-04-16,255.97
256.5,2023-04-17,255.97
180.8,2023-04-18,255.97
35.3,2023-04-19,255.97
179.3,2023-04-20,255.97
196.8,2023-04-21,255.97
215.4,2023-04-22,255.97
304.0,2023-04-23,255.97
306.9,2023-04-24,255.97
246.3,2023-04-25,255.97
88.5,2023-04-26,255.97
331.7,2023-04-27,255.97
57.9,2023-04-28,255.97
0.6,2023-04-29,255.97
35.9,2023-04-30,255.97
148.6,2023-05-01,217.74
155.0,2023-05-02,217.74
254.6,2023-05-03,217.74
41.9,2023-05-04,217.74
79.6,2023-05-05,217.74
336.6,2023-05-06,217.74
351.4,2023-05-07,217.74
132.5,2023-05-08,217.74
201.9,2023-05-09,217.74
54.2,2023-05-10,217.74
145.7,2023-05-11,217.74
383.9,2023-05-12,217.74
463.3,2023-05-13,217.74
279.3,2023-05-14,217.74
366.2,2023-05-15,217.74
280.4,2023-05-16,217.74
0.0,2023-05-17,217.74
4.1,2023-05-18,217.74
424.9,2023-05-19,217.74
183.5,2023-05-20,217.74
479.5,2023-05-21,217.74
423.6,2023-05-22,217.74
145.1,2023-05-23,217.74
70.0,2023-05-24,217.74
185.1,2023-05-25,217.74
274.2,2023-05-26,217.74
321.4,2023-05-27,217.74
23.9,2023-05-28,217.74
224.4,2023-05-29,217.74
256.2,2023-05-30,217.74
58.9,2023-05-31,217.74
130.5,2023-06-01,204.3
26.8,2023-06-02,204.3
63.6,2023-06-03,204.3
57.7,2023-06-04,204.3
165.6,2023-06-05,204.3
132.0,2023-06-06,204.3
25.7,2023-06-07,204.3
57.1,2023-06-08,204.3
188.8,2023-06-09,204.3
464.6,2023-06-10,204.3
370.7,2023-06-11,204.3
,2023-06-12,204.3
,2023-06-13,204.3
,2023-06-14,204.3
467.9,2023-06-15,204.3
520.9,2023-06-16,204.3
,2023-06-17,204.3
,2023-06-18,204.3
,2023-06-19,204.3
164.7,2023-06-20,204.3
46.1,2023-06-21,204.3
66.7,2023-06-22,204.3
186.2,2023-06-23,204.3
355.1,2023-06-24,204.3
320.7,2023-06-25,204.3
128.6,2023-06-26,204.3
301.4,2023-06-27,204.3
309.1,2023-06-28,204.3
312.3,2023-06-29,204.3
40.5,2023-06-30,204.3
118.3,2023-07-01,135.23
58.0,2023-07-02,135.23
428.6,2023-07-03,135.23
16.6,2023-07-04,135.23
100.1,2023-07-05,135.23
13.8,2023-07-06,135.23
9.0,2023-07-07,135.23
315.6,2023-07-08,135.23
378.2,2023-07-09,135.23
386.9,2023-07-10,135.23
300.2,2023-07-11,135.23
284.5,2023-07-12,135.23
14.5,2023-07-13,135.23
10.0,2023-07-14,135.23
107.0,2023-07-15,135.23
195.7,2023-07-16,135.23
50.5,2023-07-17,135.23
9.2,2023-07-18,135.23
-0.1,2023-07-19,135.23
25.5,2023-07-20,135.23
17.8,2023-07-21,135.23
,2023-07-22,135.23
,2023-07-23,135.23
,2023-07-24,135.23
,2023-07-25,135.23
,2023-07-26,135.23
,2023-07-27,135.23
,2023-07-28,135.23
,2023-07-29,135.23
,2023-07-30,135.23
,2023-07-31,135.23
,2023-08-01,
,2023-08-02,
,2023-08-03,
,2023-08-04,
,2023-08-05,
,2023-08-06,
,2023-08-07,
,2023-08-08,
,2023-08-09,
,2023-08-10,
,2023-08-11,
,2023-08-12,
,2023-08-13,
,2023-08-14,
,2023-08-15,
,2023-08-16,
,2023-08-17,
,2023-08-18,
,2023-08-19,
,2023-08-20,
,2023-08-21,
,2023-08-22,
,2023-08-23,
,2023-08-24,
,2023-08-25,
,2023-08-26,
,2023-08-27,
,2023-08-28,
,2023-08-29,
,2023-08-30,
,2023-08-31,
,2023-09-01,
,2023-09-02,
,2023-09-03,
,2023-09-04,
,2023-09-05,
,2023-09-06,
,2023-09-07,
,2023-09-08,
,2023-09-09,
,2023-09-10,
,2023-09-11,
,2023-09-12,
,2023-09-13,
,2023-09-14,
,2023-09-15,
,2023-09-16,
,2023-09-17,
,2023-09-18,
,2023-09-19,
,2023-09-20,
,2023-09-21,
,2023-09-22,
,2023-09-23,
,2023-09-24,
,2023-09-25,
,2023-09-26,
,2023-09-27,
,2023-09-28,
,2023-09-29,
,2023-09-30,
,2023-10-01,
,2023-10-02,
,2023-10-03,
,2023-10-04,
,2023-10-05,
,2023-10-06,
,2023-10-07,
,2023-10-08,
,2023-10-09,
,2023-10-10,
,2023-10-11,
,2023-10-12,
,2023-10-13,
,2023-10-14,
,2023-10-15,
,2023-10-16,
,2023-10-17,
,2023-10-18,
,2023-10-19,
,2023-10-20,
,2023-10-21,
,2023-10-22,
,2023-10-23,
,2023-10-24,
,2023-10-25,
,2023-10-26,
,2023-10-27,
,2023-10-28,
,2023-10-29,
,2023-10-30,
,2023-10-31,
,2023-11-01,2.77
0.0,2023-11-02,2.77
-0.6,2023-11-03,2.77
3.2,2023-11-04,2.77
-0.4,2023-11-05,2.77
-0.7,2023-11-06,2.77
-0.6,2023-11-07,2.77
-0.6,2023-11-08,2.77
-0.4,2023-11-09,2.77
-0.7,2023-11-10,2.77
3.2,2023-11-11,2.77
1.1,2023-11-12,2.77
0.1,2023-11-13,2.77
11.8,2023-11-14,2.77
13.2,2023-11-15,2.77
19.3,2023-11-16,2.77
2.4,2023-11-17,2.77
16.3,2023-11-18,2.77
-0.4,2023-11-19,2.77
-0.1,2023-11-20,2.77
2.6,2023-11-21,2.77
0.1,2023-11-22,2.77
-0.1,2023-11-23,2.77
2.8,2023-11-24,2.77
-0.4,2023-11-25,2.77
10.5,2023-11-26,2.77
-0.6,2023-11-27,2.77
0.2,2023-11-28,2.77
-0.4,2023-11-29,2.77
-0.5,2023-11-30,2.77
-0.6,2023-12-01,-0.34
3.6,2023-12-02,-0.34
-0.3,2023-12-03,-0.34
-0.6,2023-12-04,-0.34
-0.2,2023-12-05,-0.34
-0.7,2023-12-06,-0.34
-0.3,2023-12-07,-0.34
-0.3,2023-12-08,-0.34
-0.7,2023-12-09,-0.34
-0.3,2023-12-10,-0.34
-0.4,2023-12-11,-0.34
-0.5,2023-12-12,-0.34
-0.4,2023-12-13,-0.34
0.0,2023-12-14,-0.34
-0.4,2023-12-15,-0.34
-0.3,2023-12-16,-0.34
-0.6,2023-12-17,-0.34
-0.9,2023-12-18,-0.34
-0.5,2023-12-19,-0.34
-1.2,2023-12-20,-0.34
-0.5,2023-12-21,-0.34
-0.1,2023-12-22,-0.34
-0.5,2023-12-23,-0.34
-0.2,2023-12-24,-0.34
-0.5,2023-12-25,-0.34
-0.7,2023-12-26,-0.34
-1.1,2023-12-27,-0.34
-0.1,2023-12-28,-0.34
-0.3,2023-12-29,-0.34
-0.6,2023-12-30,-0.34
-0.3,2023-12-31,-0.34
-0.9,2024-01-01,29.01
83.7,2024-01-02,29.01
80.0,2024-01-03,29.01
80.4,2024-01-04,29.01
2.1,2024-01-05,29.01
59.6,2024-01-06,29.01
92.7,2024-01-07,29.01
1.8,2024-01-08,29.01
1.3,2024-01-09,29.01
2.4,2024-01-10,29.01
105.7,2024-01-11,29.01
6.4,2024-01-12,29.01
2.2,2024-01-13,29.01
1.7,2024-01-14,29.01
1.2,2024-01-15,29.01
88.2,2024-01-16,29.01
6.9,2024-01-17,29.01
0.8,2024-01-18,29.01
8.4,2024-01-19,29.01
78.4,2024-01-20,29.01
2.1,2024-01-21,29.01
0.2,2024-01-22,29.01
0.3,2024-01-23,29.01
0.9,2024-01-24,29.01
4.4,2024-01-25,29.01
129.5,2024-01-26,29.01
1.2,2024-01-27,29.01
1.1,2024-01-28,29.01
42.9,2024-01-29,29.01
12.5,2024-01-30,29.01
1.1,2024-01-31,29.01
114.6,2024-02-01,54.28
128.4,2024-02-02,54.28
1.9,2024-02-03,54.28
13.6,2024-02-04,54.28
8.3,2024-02-05,54.28
62.8,2024-02-06,54.28
78.8,2024-02-07,54.28
185.1,2024-02-08,54.28
205.7,2024-02-09,54.28
206.9,2024-02-10,54.28
212.3,2024-02-11,54.28
87.4,2024-02-12,54.28
0.3,2024-02-13,54.28
0.8,2024-02-14,54.28
0.9,2024-02-15,54.28
0.4,2024-02-16,54.28
1.2,2024-02-17,54.28
248.9,2024-02-18,54.28
6.2,2024-02-19,54.28
1.1,2024-02-20,54.28
0.5,2024-02-21,54.28
0.5,2024-02-22,54.28
0.4,2024-02-23,54.28
0.6,2024-02-24,54.28
1.1,2024-02-25,54.28
1.0,2024-02-26,54.28
2.1,2024-02-27,54.28
1.4,2024-02-28,54.28
0.9,2024-02-29,54.28
0.4,2024-03-01,72.54
0.5,2024-03-02,72.54
93.0,2024-03-03,72.54
1.0,2024-03-04,72.54
275.7,2024-03-05,72.54
313.5,2024-03-06,72.54
75.9,2024-03-07,72.54
1.5,2024-03-08,72.54
2.3,2024-03-09,72.54
212.5,2024-03-10,72.54
94.4,2024-03-11,72.54
271.2,2024-03-12,72.54
1.5,2024-03-13,72.54
0.7,2024-03-14,72.54
0.9,2024-03-15,72.54
0.6,2024-03-16,72.54
79.5,2024-03-17,72.54
354.2,2024-03-18,72.54
2.7,2024-03-19,72.54
1.4,2024-03-20,72.54
1.0,2024-03-21,72.54
1.0,2024-03-22,72.54
14.0,2024-03-23,72.54
2.3,2024-03-24,72.54
2.3,2024-03-25,72.54
158.0,2024-03-26,72.54
13.7,2024-03-27,72.54
237.3,2024-03-28,72.54
2.6,2024-03-29,72.54
30.4,2024-03-30,72.54
2.7,2024-03-31,72.54
73.3,2024-04-01,92.31
0.7,2024-04-02,92.31
9.7,2024-04-03,92.31
355.4,2024-04-04,92.31
0.4,2024-04-05,92.31
63.5,2024-04-06,92.31
0.9,2024-04-07,92.31
261.0,2024-04-08,92.31
223.3,2024-04-09,92.31
22.4,2024-04-10,92.31
257.8,2024-04-11,92.31
217.7,2024-04-12,92.31
1.0,2024-04-13,92.31
0.9,2024-04-14,92.31
201.4,2024-04-15,92.31
1.2,2024-04-16,92.31
0.9,2024-04-17,92.31
34.7,2024-04-18,92.31
63.7,2024-04-19,92.31
24.2,2024-04-20,92.31
1.8,2024-04-21,92.31
47.0,2024-04-22,92.31
0.0,2024-04-23,92.31
85.2,2024-04-24,92.31
64.0,2024-04-25,92.31
1.5,2024-04-26,92.31
107.7,2024-04-27,92.31
90.2,2024-04-28,92.31
77.2,2024-04-29,92.31
480.5,2024-04-30,92.31
483.8,2024-05-01,358.82
421.7,2024-05-02,358.82
175.4,2024-05-03,358.82
320.3,2024-05-04,358.82
289.1,2024-05-05,358.82
397.6,2024-05-06,358.82
420.4,2024-05-07,358.82
512.7,2024-05-08,358.82
170.9,2024-05-09,358.82
231.7,2024-05-10,358.82
511.8,2024-05-11,358.82
58.5,2024-05-12,358.82
104.3,2024-05-13,358.82
390.1,2024-05-14,358.82
495.5,2024-05-15,358.82
477.9,2024-05-16,358.82
439.4,2024-05-17,358.82
503.0,2024-05-18,358.82
457.6,2024-05-19,358.82
452.1,2024-05-20,358.82
535.6,2024-05-21,358.82
512.6,2024-05-22,358.82
524.0,2024-05-23,358.82
253.2,2024-05-24,358.82
223.3,2024-05-25,358.82
239.5,2024-05-26,358.82
367.6,2024-05-27,358.82
400.6,2024-05-28,358.82
327.4,2024-05-29,358.82
145.4,2024-05-30,358.82
280.3,2024-05-31,358.82
235.8,2024-06-01,302.84
177.7,2024-06-02,302.84
322.8,2024-06-03,302.84
435.8,2024-06-04,302.84
526.4,2024-06-05,302.84
79.8,2024-06-06,302.84
301.5,2024-06-07,302.84
285.7,2024-06-08,302.84
146.6,2024-06-09,302.84
216.6,2024-06-10,302.84
193.9,2024-06-11,302.84
159.7,2024-06-12,302.84
250.8,2024-06-13,302.84
392.1,2024-06-14,302.84
366.0,2024-06-15,302.84
64.5,2024-06-16,302.84
103.6,2024-06-17,302.84
380.0,2024-06-18,302.84
118.9,2024-06-19,302.84
306.7,2024-06-20,302.84
450.5,2024-06-21,302.84
446.4,2024-06-22,302.84
291.2,2024-06-23,302.84
396.9,2024-06-24,302.84
543.5,2024-06-25,302.84
496.6,2024-06-26,302.84
516.3,2024-06-27,302.84
422.7,2024-06-28,302.84
268.4,2024-06-29,302.84
187.7,2024-06-30,302.84
12.9,2024-07-01,158.82
360.5,2024-07-02,158.82
50.5,2024-07-03,158.82
119.9,2024-07-04,158.82
184.8,2024-07-05,158.82
207.9,2024-07-06,158.82
160.0,2024-07-07,158.82
442.6,2024-07-08,158.82
143.7,2024-07-09,158.82
451.1,2024-07-10,158.82
15.1,2024-07-11,158.82
84.7,2024-07-12,158.82
234.5,2024-07-13,158.82
5.8,2024-07-14,158.82
279.3,2024-07-15,158.82
130.0,2024-07-16,158.82
13.4,2024-07-17,158.82
40.7,2024-07-18,158.82
80.2,2024-07-19,158.82
153.0,2024-07-20,158.82
147.4,2024-07-21,158.82
245.1,2024-07-22,158.82
175.3,2024-07-23,158.82
97.5,2024-07-24,158.82
129.9,2024-07-25,158.82
327.0,2024-07-26,158.82
120.5,2024-07-27,158.82
132.0,2024-07-28,158.82
48.0,2024-07-29,158.82
218.7,2024-07-30,158.82
111.3,2024-07-31,158.82
18.3,2024-08-01,172.26
29.0,2024-08-02,172.26
23.5,2024-08-03,172.26
44.8,2024-08-04,172.26
105.6,2024-08-05,172.26
405.1,2024-08-06,172.26
368.4,2024-08-07,172.26
230.6,2024-08-08,172.26
70.3,2024-08-09,172.26
29.5,2024-08-10,172.26
191.0,2024-08-11,172.26
104.7,2024-08-12,172.26
375.7,2024-08-13,172.26
262.0,2024-08-14,172.26
218.9,2024-08-15,172.26
2.9,2024-08-16,172.26
186.4,2024-08-17,172.26
214.6,2024-08-18,172.26
193.5,2024-08-19,172.26
260.3,2024-08-20,172.26
247.5,2024-08-21,172.26
31.6,2024-08-22,172.26
149.2,2024-08-23,172.26
79.8,2024-08-24,172.26
205.0,2024-08-25,172.26
333.7,2024-08-26,172.26
199.3,2024-08-27,172.26
210.6,2024-08-28,172.26
305.5,2024-08-29,172.26
168.2,2024-08-30,172.26
74.7,2024-08-31,172.26
0.2,2024-09-01,129.58
103.1,2024-09-02,129.58
104.5,2024-09-03,129.58
184.0,2024-09-04,129.58
312.2,2024-09-05,129.58
350.3,2024-09-06,129.58
219.4,2024-09-07,129.58
277.4,2024-09-08,129.58
274.2,2024-09-09,129.58
31.5,2024-09-10,129.58
71.6,2024-09-11,129.58
59.3,2024-09-12,129.58
0.8,2024-09-13,129.58
-0.5,2024-09-14,129.58
67.3,2024-09-15,129.58
31.9,2024-09-16,129.58
32.5,2024-09-17,129.58
5.4,2024-09-18,129.58
238.8,2024-09-19,129.58
239.5,2024-09-20,129.58
272.3,2024-09-21,129.58
102.4,2024-09-22,129.58
166.3,2024-09-23,129.58
54.0,2024-09-24,129.58
11.0,2024-09-25,129.58
95.8,2024-09-26,129.58
17.1,2024-09-27,129.58
4.0,2024-09-28,129.58
240.8,2024-09-29,129.58
320.3,2024-09-30,129.58
206.5,2024-10-01,67.8
0.4,2024-10-02,67.8
137.5,2024-10-03,67.8
170.5,2024-10-04,67.8
127.7,2024-10-05,67.8
88.6,2024-10-06,67.8
-0.2,2024-10-07,67.8
0.1,2024-10-08,67.8
-0.5,2024-10-09,67.8
1.1,2024-10-10,67.8
3.5,2024-10-11,67.8
116.2,2024-10-12,67.8
85.7,2024-10-13,67.8
1.5,2024-10-14,67.8
64.7,2024-10-15,67.8
224.0,2024-10-16,67.8
140.4,2024-10-17,67.8
-0.9,2024-10-18,67.8
104.0,2024-10-19,67.8
-0.4,2024-10-20,67.8
-0.6,2024-10-21,67.8
23.6,2024-10-22,67.8
181.1,2024-10-23,67.8
80.8,2024-10-24,67.8
11.0,2024-10-25,67.8
9.7,2024-10-26,67.8
-0.2,2024-10-27,67.8
40.2,2024-10-28,67.8
155.3,2024-10-29,67.8
95.5,2024-10-30,67.8
35.1,2024-10-31,67.8
0.0,2024-11-01,16.9
48.4,2024-11-02,16.9
0.0,2024-11-03,16.9
109.1,2024-11-04,16.9
6.8,2024-11-05,16.9
0.4,2024-11-06,16.9
23.0,2024-11-07,16.9
0.8,2024-11-08,16.9
0.4,2024-11-09,16.9
0.8,2024-11-10,16.9
2.9,2024-11-11,16.9
0.7,2024-11-12,16.9
0.1,2024-11-13,16.9
60.9,2024-11-14,16.9
3.5,2024-11-15,16.9
-1.1,2024-11-16,16.9
82.1,2024-11-17,16.9
0.3,2024-11-18,16.9
0.8,2024-11-19,16.9
-1.1,2024-11-20,16.9
11.7,2024-11-21,16.9
48.4,2024-11-22,16.9
25.7,2024-11-23,16.9
80.4,2024-11-24,16.9
0.0,2024-11-25,16.9
-0.2,2024-11-26,16.9
0.3,2024-11-27,16.9
1.0,2024-11-28,16.9
0.6,2024-11-29,16.9
0.4,2024-11-30,16.9
0.8,2024-12-01,12.74
-0.2,2024-12-02,12.74
0.2,2024-12-03,12.74
84.1,2024-12-04,12.74
1.1,2024-12-05,12.74
0.0,2024-12-06,12.74
-0.8,2024-12-07,12.74
5.1,2024-12-08,12.74
0.6,2024-12-09,12.74
60.5,2024-12-10,12.74
45.7,2024-12-11,12.74
71.7,2024-12-12,12.74
0.7,2024-12-13,12.74
1.0,2024-12-14,12.74
0.9,2024-12-15,12.74
1.9,2024-12-16,12.74
-0.6,2024-12-17,12.74
2.8,2024-12-18,12.74
1.0,2024-12-19,12.74
0.1,2024-12-20,12.74
0.8,2024-12-21,12.74
0.4,2024-12-22,12.74
2.1,2024-12-23,12.74
1.9,2024-12-24,12.74
1.1,2024-12-25,12.74
0.6,2024-12-26,12.74
5.6,2024-12-27,12.74
1.5,2024-12-28,12.74
0.5,2024-12-29,12.74
42.0,2024-12-30,12.74
61.7,2024-12-31,12.74
-0.7,2025-01-01,-0.7
