"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]","Precipitation amount [mm]"
"Kittilä Pakatti","2021","5","28","03:00","-1","5.4","-1"
"Kittilä Pakatti","2021","5","29","03:00","-1","6","-1"
"Kittilä Pakatti","2021","5","30","03:00","-1","9.6","-1"
"Kittilä Pakatti","2021","5","31","03:00","-1","10.7","-1"
"Kittilä Pakatti","2021","6","1","03:00","-1","14.5","-1"
"Kittilä Pakatti","2021","6","2","03:00","-1","19.8","-1"
"Kittilä Pakatti","2021","6","3","03:00","-1","20","-1"
"Kittilä Pakatti","2021","6","4","03:00","-1","19.7","0.4"
"Kittilä Pakatti","2021","6","5","03:00","-1","18.4","-1"
"Kittilä Pakatti","2021","6","6","03:00","-1","14.2","-1"
"Kittilä Pakatti","2021","6","7","03:00","-1","15.7","-1"
"Kittilä Pakatti","2021","6","8","03:00","-1","15.7","-1"
"Kittilä Pakatti","2021","6","9","03:00","-1","17.6","-1"
"Kittilä Pakatti","2021","6","10","03:00","-1","19.7","-1"
"Kittilä Pakatti","2021","6","11","03:00","-1","20.1","-1"
"Kittilä Pakatti","2021","6","12","03:00","-1","18","3.9"
