Date,cloud_cover_code,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2015-04-29,1.0,16.4,-1.0,1.8,0.5,0,0
2015-04-30,8.0,-1.0,-1.0,0.7,125.7,0,0
2015-05-01,0.0,3.1,-1.0,5.5,262.3,0,0
2015-05-02,7.0,5.9,-1.0,4.0,101.5,0,0
2015-05-03,8.0,1.6,-1.0,3.4,47.0,0,0
2015-05-04,0.0,-1.0,-1.0,3.8,185.4,0,0
2015-05-05,0.0,-1.0,-1.0,5.8,109.0,0,0
2015-05-06,0.0,-1.0,-1.0,11.1,0.8,0,0
2015-05-07,7.0,-1.0,-1.0,12.8,462.0,0,0
2015-05-08,7.0,0.7,-1.0,11.2,2.4,0,0
2015-05-09,7.0,-1.0,-1.0,8.1,281.1,0,0
2015-05-10,8.0,-1.0,-1.0,9.4,64.6,0,0
2015-05-11,0.0,0.2,-1.0,8.5,201.5,0,0
2015-05-12,0.0,0.2,-1.0,9.0,83.8,0,0
2015-05-13,7.0,2.0,-1.0,9.7,396.8,0,0
2015-05-14,1.0,4.2,-1.0,6.9,85.3,0,0
2015-05-15,7.0,-1.0,-1.0,7.2,300.2,0,0
2015-05-16,0.0,0.4,-1.0,7.9,350.3,0,0
2015-05-17,7.0,3.6,-1.0,4.7,1.5,0,0
2015-05-18,8.0,4.9,-1.0,4.7,22.8,0,0
2015-05-19,8.0,-1.0,-1.0,8.4,357.6,0,0
2015-05-20,0.0,-1.0,-1.0,11.2,279.3,0,0
2015-05-21,1.0,7.2,-1.0,8.7,286.4,0,0
2015-05-22,0.0,-1.0,-1.0,11.9,173.0,0,0
2015-05-23,0.0,1.4,-1.0,10.8,383.7,0,0
2015-05-24,7.0,0.2,-1.0,7.8,346.5,0,0
2015-05-25,0.0,-1.0,-1.0,10.7,178.2,0,0
2015-05-26,0.0,1.4,-1.0,13.7,99.6,0,0
2015-05-27,8.0,0.5,-1.0,13.4,388.6,0,0
2015-05-28,7.0,-1.0,-1.0,13.4,1.3,0,0
2015-05-29,0.0,-1.0,-1.0,13.8,8.5,0,0
2015-05-30,0.0,0.1,-1.0,14.1,273.0,0,0
2015-05-31,0.0,0.3,-1.0,12.1,207.5,0,0
2015-06-01,7.0,0.1,-1.0,13.1,78.4,0,0
2015-06-02,7.0,7.7,-1.0,14.3,133.2,0,0
2015-06-03,7.0,5.2,-1.0,12.3,375.7,0,0
2015-06-04,7.0,4.6,-1.0,9.9,209.1,0,0
2015-06-05,7.0,0.3,-1.0,9.7,73.0,0,0
2015-06-06,0.0,0.8,-1.0,12.3,6.8,0,0
2015-06-07,7.0,1.6,-1.0,12.9,33.9,0,0
2015-06-08,7.0,0.7,-1.0,9.9,31.7,0,0
2015-06-09,1.0,-1.0,-1.0,10.6,37.2,0,0
2015-06-10,7.0,5.1,-1.0,11.0,307.4,0,0
2015-06-11,7.0,-1.0,-1.0,10.5,22.3,0,0
2015-06-12,7.0,-1.0,-1.0,12.1,221.2,0,0
2015-06-13,3.0,4.7,-1.0,13.9,23.4,0,0
2015-06-14,5.0,4.7,-1.0,11.8,216.8,0,0
2015-06-15,8.0,1.2,-1.0,11.1,171.3,0,0
2015-06-16,0.0,3.2,-1.0,9.0,388.5,0,0
2015-06-17,7.0,0.2,-1.0,9.8,46.8,0,0
2015-06-18,5.0,1.5,-1.0,11.2,3.5,0,0
2015-06-19,8.0,-1.0,-1.0,13.9,7.3,0,0
2015-06-20,8.0,-1.0,-1.0,17.0,0.7,0,0
2015-06-21,7.0,-1.0,-1.0,17.8,0.6,0,0
2015-06-22,0.0,-1.0,-1.0,17.1,132.5,0,0
2015-06-23,3.0,6.4,-1.0,14.1,295.2,0,0
2015-06-24,3.0,3.3,-1.0,16.2,185.9,0,0
2015-06-25,0.0,-1.0,-1.0,14.7,166.5,0,0
2015-06-26,7.0,-1.0,-1.0,13.5,19.0,0,0
2015-06-27,1.0,7.6,-1.0,13.0,0.4,0,0
2015-06-28,7.0,0.9,-1.0,14.3,15.8,0,0
2015-06-29,0.0,-1.0,-1.0,18.1,433.1,0,0
2015-06-30,3.0,0.3,-1.0,17.2,43.2,0,0
2015-07-01,5.0,-1.0,-1.0,13.1,0.6,0,0
2015-07-02,8.0,1.3,-1.0,13.9,115.6,0,0
2015-07-03,8.0,2.3,-1.0,20.0,13.4,0,0
2015-07-04,7.0,-1.0,-1.0,16.9,281.6,0,0
2015-07-05,5.0,0.2,-1.0,10.7,593.2,0,0
2015-07-06,0.0,-1.0,-1.0,10.8,221.3,0,0
2015-07-07,0.0,0.1,-1.0,11.5,78.5,0,0
2015-07-08,8.0,33.4,-1.0,13.9,489.9,0,0
2015-07-09,8.0,12.5,-1.0,14.3,362.2,0,0
2015-07-10,3.0,-1.0,-1.0,14.4,632.1,0,0
2015-07-11,8.0,-1.0,-1.0,11.8,48.6,0,0
2015-07-12,8.0,-1.0,-1.0,10.0,17.3,0,0
2015-07-13,7.0,0.2,-1.0,10.2,98.6,0,0
2015-07-14,7.0,1.4,-1.0,11.8,71.9,0,0
2015-07-15,8.0,-1.0,-1.0,11.7,161.9,0,0
2015-07-16,8.0,-1.0,-1.0,13.5,340.8,0,0
2015-07-17,3.0,-1.0,-1.0,15.3,523.2,0,0
2015-07-18,7.0,1.7,-1.0,17.2,41.6,0,0
2015-07-19,7.0,2.7,-1.0,14.5,1.4,0,0
2015-07-20,0.0,-1.0,-1.0,15.1,15.7,0,0
2015-07-21,1.0,4.5,-1.0,14.9,213.6,0,0
2015-07-22,7.0,-1.0,-1.0,15.1,209.0,0,0
2015-07-23,0.0,6.6,-1.0,14.5,137.8,0,0
2015-07-24,8.0,0.4,-1.0,15.7,398.1,0,0
2015-07-25,8.0,-1.0,-1.0,16.7,327.0,0,0
2015-07-26,0.0,6.3,-1.0,15.0,331.0,0,0
2015-07-27,8.0,4.5,-1.0,16.1,109.4,0,0
2015-07-28,0.0,4.6,-1.0,14.1,88.5,0,0
2015-07-29,8.0,8.6,-1.0,14.0,24.3,0,0
2015-07-30,0.0,3.3,-1.0,15.7,42.5,0,0
2015-07-31,8.0,1.7,-1.0,14.9,55.6,0,0
2015-08-01,7.0,15.0,-1.0,14.3,144.5,0,0
2015-08-02,7.0,1.3,-1.0,14.6,256.9,0,0
2015-08-03,7.0,-1.0,-1.0,14.8,218.8,0,0
2015-08-04,7.0,-1.0,-1.0,15.0,190.0,0,0
2015-08-05,7.0,-1.0,-1.0,15.7,314.6,0,0
2015-08-06,0.0,1.0,-1.0,16.6,14.0,0,0
2015-08-07,8.0,-1.0,-1.0,18.0,280.4,0,0
2015-08-08,7.0,1.9,-1.0,18.0,19.8,0,0
2015-08-09,1.0,-1.0,-1.0,17.9,3.1,0,0
2015-08-10,7.0,-1.0,-1.0,15.8,10.5,0,0
2015-08-11,0.0,3.2,-1.0,17.6,110.4,0,0
2015-08-12,7.0,1.9,-1.0,17.6,272.6,0,0
2015-08-13,8.0,14.7,-1.0,14.5,210.5,0,0
2015-08-14,0.0,-1.0,-1.0,13.7,429.8,0,0
2015-08-15,5.0,-1.0,-1.0,13.3,427.9,0,0
2015-08-16,0.0,-1.0,-1.0,12.3,304.2,0,0
2015-08-17,0.0,-1.0,-1.0,12.4,339.4,0,0
2015-08-18,0.0,-1.0,-1.0,11.7,105.5,0,0
2015-08-19,0.0,-1.0,-1.0,15.2,112.4,0,0
2015-08-20,0.0,-1.0,-1.0,16.1,426.7,0,0
2015-08-21,0.0,-1.0,-1.0,16.8,44.6,0,0
2015-08-22,3.0,-1.0,-1.0,16.3,2.1,0,0
2015-08-23,0.0,-1.0,-1.0,16.7,99.6,0,0
2015-08-24,0.0,-1.0,-1.0,17.2,232.5,0,0
2015-08-25,0.0,-1.0,-1.0,16.9,228.5,0,0
2015-08-26,0.0,3.6,-1.0,16.5,288.1,0,0
2015-08-27,3.0,2.1,-1.0,14.4,182.9,0,0
2015-08-28,7.0,34.1,-1.0,13.9,401.7,0,0
2015-08-29,7.0,2.0,-1.0,13.7,296.0,0,0
2015-08-30,0.0,-1.0,-1.0,12.6,0.8,0,0
2015-08-31,0.0,-1.0,-1.0,11.6,1.1,0,0
2015-09-01,0.0,1.7,-1.0,12.8,0.4,0,0
2015-09-02,0.0,-1.0,-1.0,8.7,77.6,0,0
2015-09-03,0.0,-1.0,-1.0,6.8,109.3,0,0
2015-09-04,0.0,0.2,-1.0,10.3,158.8,0,0
2015-09-05,7.0,5.1,-1.0,12.4,176.1,0,0
2015-09-06,7.0,-1.0,-1.0,12.1,141.6,0,0
2015-09-07,0.0,-1.0,-1.0,10.9,62.9,0,0
2015-09-08,8.0,-1.0,-1.0,10.2,83.2,0,0
2015-09-09,0.0,-1.0,-1.0,10.4,18.7,0,0
2015-09-10,7.0,-1.0,-1.0,11.8,184.7,0,0
2015-09-11,0.0,-1.0,-1.0,11.6,0.8,0,0
2015-09-12,0.0,-1.0,-1.0,12.2,1.1,0,0
2015-09-13,0.0,-1.0,-1.0,11.9,53.7,0,0
2015-09-14,0.0,0.6,-1.0,11.9,30.3,0,0
2015-09-15,8.0,-1.0,-1.0,12.2,7.2,0,0
2015-09-16,0.0,-1.0,-1.0,10.6,205.2,0,0
2015-09-17,7.0,0.1,-1.0,11.8,0.6,0,0
2015-09-18,7.0,13.6,-1.0,14.5,75.7,0,0
2015-09-19,8.0,0.9,-1.0,13.1,31.6,0,0
2015-09-20,8.0,-1.0,-1.0,12.0,,0,0
2015-09-21,0.0,14.3,-1.0,10.6,,0,0
2015-09-22,8.0,3.7,-1.0,11.2,,0,0
2015-09-23,1.0,-1.0,-1.0,11.2,,0,0
2015-09-24,7.0,6.9,-1.0,13.0,,0,0
2015-09-25,8.0,-1.0,-1.0,11.9,152.8,0,0
2015-09-26,0.0,0.5,-1.0,10.3,19.4,0,0
2015-09-27,0.0,0.4,-1.0,8.2,36.4,0,0
2015-09-28,7.0,0.9,-1.0,8.0,1.1,0,0
2015-09-29,5.0,0.1,-1.0,6.1,7.4,0,0
2015-09-30,8.0,-1.0,-1.0,8.9,218.2,0,0
2015-10-01,3.0,2.1,-1.0,7.7,5.7,0,0
2015-10-02,7.0,7.2,-1.0,8.6,0.4,0,0
2015-10-03,5.0,-1.0,-1.0,6.0,1.5,0,0
2015-10-04,7.0,0.7,-1.0,6.4,0.2,0,0
2015-10-05,0.0,-1.0,-1.0,3.7,1.5,0,0
2015-10-06,8.0,0.1,-1.0,0.5,310.5,0,0
2015-10-07,3.0,-1.0,-1.0,-0.3,281.0,0,0
2015-10-08,0.0,-1.0,-1.0,0.2,264.3,0,0
2015-10-09,7.0,-1.0,-1.0,1.8,211.2,0,0
2015-10-10,8.0,-1.0,-1.0,2.7,185.4,0,0
2015-10-11,8.0,-1.0,-1.0,2.3,150.7,0,0
2015-10-12,3.0,-1.0,-1.0,2.9,204.2,0,0
2015-10-13,7.0,-1.0,-1.0,5.2,57.7,0,0
2015-10-14,8.0,-1.0,-1.0,4.7,132.9,0,0
2015-10-15,1.0,-1.0,-1.0,4.5,132.2,0,0
2015-10-16,5.0,1.4,-1.0,6.4,219.3,0,0
2015-10-17,8.0,0.3,-1.0,5.7,135.1,0,0
2015-10-18,0.0,-1.0,-1.0,5.4,89.7,0,0
2015-10-19,8.0,-1.0,-1.0,0.7,190.1,0,0
2015-10-20,8.0,-1.0,-1.0,1.9,97.7,0,0
2015-10-21,8.0,1.8,-1.0,3.1,0.4,0,0
2015-10-22,8.0,27.0,-1.0,3.8,-0.2,0,0
2015-10-23,7.0,4.6,-1.0,4.3,0.5,0,0
2015-10-24,7.0,0.1,-1.0,5.2,236.9,0,0
2015-10-25,8.0,1.3,-1.0,4.3,0.0,0,0
2015-10-26,8.0,3.1,-1.0,4.6,169.2,0,0
2015-10-27,8.0,0.3,-1.0,1.0,95.5,0,0
2015-10-28,1.0,0.7,-1.0,-1.6,235.1,0,0
2015-10-29,8.0,0.2,-1.0,0.7,3.7,0,0
2015-10-30,3.0,-1.0,-1.0,-1.8,164.2,0,0
2015-10-31,8.0,1.6,-1.0,1.0,2.5,0,0
2015-11-01,7.0,0.6,-1.0,5.4,0.1,0,0
2015-11-02,0.0,0.1,-1.0,6.2,72.5,0,0
2015-11-03,8.0,-1.0,-1.0,5.4,158.5,0,0
2015-11-04,8.0,-1.0,-1.0,4.4,91.7,0,0
2015-11-05,3.0,-1.0,-1.0,0.5,108.4,0,0
2015-11-06,0.0,0.8,-1.0,-0.5,0.6,0,0
2015-11-07,9.0,1.2,-1.0,3.8,0.1,0,0
2015-11-08,8.0,3.0,-1.0,1.7,0.6,0,0
2015-11-09,8.0,0.1,-1.0,0.7,0.2,0,0
2015-11-10,8.0,0.1,-1.0,1.0,1.8,0,0
2015-11-11,8.0,2.4,-1.0,0.1,1.1,0,0
2015-11-12,7.0,2.5,0.0,-2.1,0.7,0,0
2015-11-13,8.0,-1.0,4.0,-2.6,0.6,0,0
2015-11-14,8.0,2.7,2.0,-0.5,5.0,0,0
2015-11-15,7.0,1.6,4.0,-2.3,3.8,0,0
2015-11-16,8.0,0.1,5.0,-4.3,1.0,0,0
2015-11-17,7.0,2.9,6.0,-3.1,39.5,0,0
2015-11-18,8.0,3.8,8.0,-0.8,2.6,0,0
2015-11-19,8.0,0.6,11.0,-1.3,0.3,1,0
2015-11-20,8.0,1.9,9.0,-2.1,0.4,0,0
2015-11-21,8.0,7.5,11.0,-1.7,1.4,1,0
2015-11-22,8.0,-1.0,17.0,-2.6,2.0,2,0
2015-11-23,7.0,-1.0,15.0,-3.7,1.7,3,0
2015-11-24,8.0,-1.0,14.0,-3.9,67.0,4,0
2015-11-25,8.0,0.6,12.0,0.1,0.2,5,0
2015-11-26,7.0,1.9,10.0,-0.1,0.3,0,0
2015-11-27,7.0,1.5,9.0,2.5,0.1,0,0
2015-11-28,8.0,0.4,-1.0,3.9,0.1,0,0
2015-11-29,7.0,0.5,-1.0,0.8,28.8,0,0
2015-11-30,7.0,0.2,-1.0,0.1,0.3,0,0
2015-12-01,8.0,0.9,-1.0,-0.6,1.0,0,0
2015-12-02,8.0,0.4,0.0,-0.8,102.5,0,0
2015-12-03,8.0,1.7,0.0,-0.6,1.4,0,0
2015-12-04,7.0,11.2,2.0,-0.1,0.4,0,0
2015-12-05,7.0,6.0,3.0,0.6,3.9,0,0
2015-12-06,8.0,0.8,-1.0,2.9,0.2,0,0
2015-12-07,7.0,0.1,-1.0,1.0,14.2,0,0
2015-12-08,8.0,2.3,-1.0,-0.1,35.9,0,0
2015-12-09,8.0,4.1,0.0,2.8,0.0,0,0
2015-12-10,8.0,2.4,-1.0,2.9,0.1,0,0
2015-12-11,7.0,1.0,-1.0,2.5,4.1,0,0
2015-12-12,7.0,0.2,-1.0,-0.4,2.8,0,0
2015-12-13,8.0,0.3,-1.0,-1.3,0.9,0,0
2015-12-14,8.0,0.4,-1.0,-3.5,54.6,0,0
2015-12-15,8.0,0.6,0.0,-5.0,1.1,0,0
2015-12-16,0.0,2.1,2.0,-8.1,8.1,0,0
2015-12-17,0.0,0.1,3.0,-13.8,0.4,0,0
2015-12-18,7.0,4.7,4.0,-5.8,0.4,0,0
2015-12-19,9.0,0.4,12.0,-0.6,63.7,1,0
2015-12-20,8.0,1.1,10.0,1.5,0.4,0,0
2015-12-21,9.0,1.7,-1.0,5.1,0.0,0,0
2015-12-22,7.0,0.4,-1.0,2.9,0.2,0,0
2015-12-23,7.0,7.9,-1.0,-0.5,16.4,0,0
2015-12-24,9.0,0.1,9.0,-2.2,49.2,0,0
2015-12-25,8.0,2.5,7.0,1.1,0.4,0,0
2015-12-26,7.0,1.0,3.0,-1.4,34.5,0,0
2015-12-27,7.0,-1.0,4.0,-8.0,74.3,0,0
2015-12-28,7.0,0.1,5.0,-7.0,76.6,0,0
2015-12-29,0.0,-1.0,4.0,-14.8,0.8,0,0
2015-12-30,0.0,-1.0,5.0,-8.4,1.1,0,0
2015-12-31,8.0,-1.0,5.0,-6.1,-0.1,0,0
2016-01-01,7.0,-1.0,5.0,-12.5,-0.1,0,0
2016-01-02,0.0,-1.0,5.0,-17.2,41.4,0,0
2016-01-03,8.0,0.2,6.0,-13.3,1.0,0,0
2016-01-04,3.0,0.1,7.0,-19.4,63.4,0,0
2016-01-05,8.0,-1.0,7.0,-22.4,54.0,0,0
2016-01-06,0.0,-1.0,7.0,-28.2,80.4,0,0
2016-01-07,7.0,-1.0,8.0,-29.4,77.3,0,0
2016-01-08,1.0,0.2,8.0,-24.6,52.4,0,0
2016-01-09,7.0,-1.0,8.0,-19.3,38.9,0,0
2016-01-10,0.0,-1.0,8.0,-22.7,31.4,0,0
2016-01-11,0.0,-1.0,9.0,-24.0,0.0,0,0
2016-01-12,7.0,4.0,9.0,-14.3,0.1,0,0
2016-01-13,9.0,3.9,13.0,-13.5,1.7,1,0
2016-01-14,9.0,-1.0,15.0,-20.3,28.8,2,0
2016-01-15,8.0,-1.0,16.0,-27.9,1.8,3,0
2016-01-16,3.0,0.2,16.0,-28.1,66.9,4,0
2016-01-17,8.0,1.3,17.0,-18.5,36.5,5,0
2016-01-18,9.0,-1.0,19.0,-26.9,0.8,6,0
2016-01-19,8.0,-1.0,20.0,-29.3,1.2,7,0
2016-01-20,0.0,-1.0,19.0,-31.3,56.8,8,0
2016-01-21,8.0,-1.0,19.0,-24.8,122.2,9,0
2016-01-22,0.0,-1.0,19.0,-24.2,19.2,10,0
2016-01-23,8.0,-1.0,18.0,-11.5,21.1,11,0
2016-01-24,8.0,0.9,19.0,-6.4,1.0,12,0
2016-01-25,8.0,0.3,19.0,-7.0,1.5,13,0
2016-01-26,8.0,3.3,21.0,-6.5,0.9,14,1
2016-01-27,8.0,0.8,26.0,-0.5,0.8,15,2
2016-01-28,8.0,14.4,26.0,0.0,0.6,16,3
2016-01-29,9.0,1.8,35.0,-2.8,0.8,17,4
2016-01-30,8.0,-1.0,38.0,0.3,0.9,18,5
2016-01-31,8.0,-1.0,32.0,-0.2,0.7,19,6
2016-02-01,8.0,-1.0,31.0,-4.2,0.8,20,7
2016-02-02,5.0,3.4,31.0,-2.4,0.9,21,8
2016-02-03,7.0,1.1,34.0,-2.9,20.9,22,9
2016-02-04,7.0,1.1,36.0,-5.8,1.2,23,10
2016-02-05,8.0,0.5,36.0,-6.6,18.1,24,11
2016-02-06,8.0,2.1,37.0,-7.7,0.8,25,12
2016-02-07,8.0,-1.0,40.0,-1.0,0.9,26,13
2016-02-08,7.0,1.7,35.0,0.4,0.2,27,14
2016-02-09,7.0,4.6,34.0,0.2,0.4,28,15
2016-02-10,8.0,0.6,33.0,1.7,0.6,29,16
2016-02-11,8.0,0.5,30.0,1.1,0.3,30,17
2016-02-12,8.0,2.3,29.0,-0.7,0.6,31,18
2016-02-13,8.0,0.5,30.0,0.4,84.9,32,19
2016-02-14,7.0,10.3,30.0,-0.1,0.1,33,20
2016-02-15,7.0,3.1,42.0,-2.2,1.0,34,21
2016-02-16,7.0,-1.0,44.0,-4.9,120.9,35,22
2016-02-17,5.0,-1.0,43.0,-6.3,57.9,36,23
2016-02-18,8.0,1.8,41.0,-4.4,0.2,37,24
2016-02-19,8.0,4.2,43.0,-1.8,0.4,38,25
2016-02-20,7.0,0.6,47.0,-1.9,0.0,39,26
2016-02-21,7.0,0.5,47.0,-3.8,-0.4,40,27
2016-02-22,8.0,2.7,46.0,-6.3,1.5,41,28
2016-02-23,7.0,0.2,48.0,-10.3,17.7,42,29
2016-02-24,8.0,0.2,47.0,-4.2,1.0,43,30
2016-02-25,7.0,1.2,48.0,-1.5,1.5,44,31
2016-02-26,7.0,1.9,50.0,-2.2,6.2,45,32
2016-02-27,3.0,0.5,52.0,-9.5,190.8,46,33
2016-02-28,8.0,0.4,51.0,-6.7,2.7,47,34
2016-02-29,7.0,-1.0,52.0,-8.6,236.1,48,35
2016-03-01,7.0,-1.0,49.0,-5.6,71.7,49,36
2016-03-02,8.0,-1.0,48.0,-6.2,66.3,50,37
2016-03-03,0.0,-1.0,49.0,-9.3,0.4,51,38
2016-03-04,8.0,0.5,48.0,-4.2,0.2,52,39
2016-03-05,7.0,1.3,47.0,-1.9,0.8,53,40
2016-03-06,7.0,2.8,49.0,-1.8,0.5,54,41
2016-03-07,7.0,1.8,50.0,-0.8,-0.3,55,42
2016-03-08,8.0,10.6,51.0,0.3,23.6,56,43
2016-03-09,7.0,1.5,54.0,0.7,37.0,57,44
2016-03-10,8.0,-1.0,50.0,-1.1,1.8,58,45
2016-03-11,0.0,-1.0,49.0,-2.1,1.0,59,46
2016-03-12,8.0,-1.0,49.0,0.3,2.4,60,47
2016-03-13,7.0,1.1,47.0,0.2,2.0,61,48
2016-03-14,8.0,0.3,49.0,-1.9,80.0,62,49
2016-03-15,8.0,-1.0,48.0,-0.6,208.5,63,50
2016-03-16,0.0,0.3,47.0,3.3,183.3,64,51
2016-03-17,8.0,-1.0,46.0,-0.6,144.9,65,52
2016-03-18,1.0,-1.0,46.0,-6.5,199.6,66,53
2016-03-19,8.0,-1.0,45.0,-6.8,227.7,67,54
2016-03-20,1.0,-1.0,45.0,-7.0,168.1,68,55
2016-03-21,0.0,-1.0,45.0,-10.6,98.5,69,56
2016-03-22,0.0,-1.0,45.0,-9.4,347.5,70,57
2016-03-23,1.0,-1.0,45.0,-6.6,2.4,71,58
2016-03-24,8.0,-1.0,45.0,-3.5,1.0,72,59
2016-03-25,8.0,1.0,45.0,-1.4,0.5,73,60
2016-03-26,8.0,-1.0,46.0,1.5,1.1,74,61
2016-03-27,8.0,-1.0,43.0,2.7,210.8,75,62
2016-03-28,1.0,-1.0,39.0,3.8,41.7,76,63
2016-03-29,0.0,-1.0,36.0,3.9,259.2,77,64
2016-03-30,1.0,-1.0,35.0,2.9,28.3,78,65
2016-03-31,7.0,5.2,34.0,2.9,100.6,79,66
2016-04-01,8.0,3.7,34.0,1.0,47.6,80,67
2016-04-02,7.0,0.4,33.0,1.5,352.8,81,68
2016-04-03,7.0,0.6,33.0,1.1,1.7,82,69
2016-04-04,7.0,-1.0,32.0,0.4,249.0,83,70
2016-04-05,3.0,0.2,31.0,1.1,0.3,84,71
2016-04-06,7.0,0.3,30.0,3.3,52.8,85,72
2016-04-07,7.0,0.4,28.0,4.3,21.3,86,73
2016-04-08,7.0,0.2,26.0,3.7,39.5,87,74
2016-04-09,8.0,-1.0,24.0,3.7,7.9,88,75
2016-04-10,7.0,-1.0,21.0,3.3,272.1,89,76
2016-04-11,7.0,-1.0,20.0,2.3,288.2,90,0
2016-04-12,7.0,0.1,18.0,3.6,315.8,91,0
2016-04-13,7.0,-1.0,14.0,3.3,330.8,92,0
2016-04-14,8.0,-1.0,13.0,0.3,382.0,93,0
2016-04-15,0.0,0.2,12.0,-2.1,87.5,94,0
2016-04-16,7.0,-1.0,12.0,2.6,215.5,95,0
2016-04-17,0.0,-1.0,10.0,6.4,0.1,0,0
2016-04-18,8.0,1.4,2.0,4.3,26.9,0,0
2016-04-19,8.0,0.4,2.0,2.7,48.6,0,0
2016-04-20,1.0,0.9,2.0,3.0,4.8,0,0
2016-04-21,5.0,-1.0,2.0,1.3,257.5,0,0
2016-04-22,7.0,0.4,0.0,0.2,206.4,0,0
2016-04-23,8.0,-1.0,0.0,0.0,134.0,0,0
2016-04-24,7.0,-1.0,-1.0,1.5,144.5,0,0
2016-04-25,0.0,1.7,-1.0,3.9,91.5,0,0
2016-04-26,7.0,0.4,-1.0,11.1,1.4,0,0
2016-04-27,7.0,9.6,-1.0,11.7,128.1,0,0
2016-04-28,7.0,0.1,-1.0,12.3,111.2,0,0
2016-04-29,3.0,-1.0,-1.0,11.7,221.6,0,0
2016-04-30,0.0,-1.0,-1.0,11.5,246.4,0,0
2016-05-01,0.0,-1.0,-1.0,10.1,447.7,0,0
2016-05-02,0.0,-1.0,-1.0,10.1,352.4,0,0
2016-05-03,5.0,-1.0,-1.0,11.0,422.8,0,0
2016-05-04,5.0,-1.0,-1.0,11.8,478.0,0,0
2016-05-05,0.0,-1.0,-1.0,13.8,476.5,0,0
2016-05-06,5.0,-1.0,-1.0,14.4,439.3,0,0
2016-05-07,0.0,-1.0,-1.0,13.6,347.5,0,0
2016-05-08,0.0,-1.0,-1.0,14.1,454.6,0,0
2016-05-09,0.0,-1.0,-1.0,13.8,411.9,0,0
2016-05-10,7.0,3.8,-1.0,10.9,397.1,0,0
2016-05-11,8.0,0.6,-1.0,5.9,352.8,0,0
2016-05-12,0.0,-1.0,-1.0,7.1,420.1,0,0
2016-05-13,0.0,-1.0,-1.0,9.9,353.8,0,0
2016-05-14,0.0,-1.0,-1.0,12.5,0.5,0,0
2016-05-15,8.0,-1.0,-1.0,14.2,2.4,0,0
2016-05-16,0.0,-1.0,-1.0,13.9,65.1,0,0
2016-05-17,0.0,-1.0,-1.0,11.9,102.2,0,0
2016-05-18,0.0,-1.0,-1.0,11.4,160.9,0,0
2016-05-19,0.0,-1.0,-1.0,12.3,104.8,0,0
2016-05-20,7.0,12.0,-1.0,14.3,257.1,0,0
2016-05-21,3.0,8.1,-1.0,10.9,272.3,0,0
2016-05-22,7.0,-1.0,-1.0,11.8,351.5,0,0
2016-05-23,0.0,-1.0,-1.0,14.5,237.7,0,0
2016-05-24,0.0,-1.0,-1.0,17.9,468.5,0,0
2016-05-25,0.0,4.1,-1.0,18.5,154.0,0,0
2016-05-26,8.0,3.8,-1.0,9.2,58.1,0,0
2016-05-27,7.0,-1.0,-1.0,7.9,141.1,0,0
2016-05-28,8.0,-1.0,-1.0,13.4,6.2,0,0
2016-05-29,0.0,-1.0,-1.0,16.6,1.9,0,0
2016-05-30,0.0,-1.0,-1.0,18.0,379.4,0,0
2016-05-31,0.0,-1.0,-1.0,17.2,423.6,0,0
2016-06-01,0.0,0.6,-1.0,16.8,461.8,0,0
2016-06-02,7.0,6.7,-1.0,16.6,368.9,0,0
2016-06-03,0.0,3.8,-1.0,13.8,407.6,0,0
2016-06-04,3.0,-1.0,-1.0,9.3,294.4,0,0
2016-06-05,7.0,0.3,-1.0,7.3,140.0,0,0
2016-06-06,7.0,-1.0,-1.0,6.6,328.7,0,0
2016-06-07,5.0,0.2,-1.0,10.4,441.8,0,0
2016-06-08,7.0,7.7,-1.0,8.9,289.9,0,0
2016-06-09,0.0,6.7,-1.0,6.0,132.4,0,0
2016-06-10,7.0,-1.0,-1.0,7.1,101.0,0,0
2016-06-11,7.0,0.4,-1.0,8.3,346.4,0,0
2016-06-12,8.0,8.9,-1.0,7.9,451.0,0,0
2016-06-13,8.0,-1.0,-1.0,8.0,448.0,0,0
2016-06-14,0.0,-1.0,-1.0,13.4,422.8,0,0
2016-06-15,0.0,-1.0,-1.0,15.6,467.0,0,0
2016-06-16,0.0,11.2,-1.0,19.2,0.2,0,0
2016-06-17,7.0,11.3,-1.0,18.0,103.7,0,0
2016-06-18,8.0,0.8,-1.0,17.1,6.7,0,0
2016-06-19,7.0,2.6,-1.0,13.5,73.2,0,0
2016-06-20,8.0,-1.0,-1.0,15.0,229.9,0,0
2016-06-21,0.0,-1.0,-1.0,18.1,350.4,0,0
2016-06-22,0.0,-1.0,-1.0,18.2,131.7,0,0
2016-06-23,0.0,-1.0,-1.0,18.2,13.1,0,0
2016-06-24,7.0,-1.0,-1.0,18.1,16.0,0,0
2016-06-25,0.0,3.0,-1.0,19.8,178.1,0,0
2016-06-26,0.0,-1.0,-1.0,17.0,201.4,0,0
2016-06-27,0.0,-1.0,-1.0,15.7,-0.1,0,0
2016-06-28,0.0,1.1,-1.0,16.0,255.3,0,0
2016-06-29,7.0,0.7,-1.0,15.4,239.7,0,0
2016-06-30,8.0,-1.0,-1.0,18.8,79.6,0,0
2016-07-01,0.0,0.2,-1.0,20.0,82.4,0,0
